# %Strain vs Sigma_xx-Sigma_yy.
-0.2	2.02511e+08	0.013481
-0.1875	1.97385e+08	0.0136133
-0.175	1.92598e+08	0.0137471
-0.1625	1.88151e+08	0.0138822
-0.15	1.84038e+08	0.0140185
-0.1375	1.8025e+08	0.0141558
-0.125	1.76775e+08	0.0142939
-0.1125	1.73595e+08	0.0144328
-0.1	1.70696e+08	0.0145724
-0.0875	1.68058e+08	0.0147125
-0.075	1.65662e+08	0.0148532
-0.0625	1.63493e+08	0.0149943
-0.05	1.6153e+08	0.0151359
-0.0375	1.59758e+08	0.0152777
-0.025	1.5816e+08	0.0154199
-0.0125	1.56721e+08	0.0155623
-1.11022e-14	1.55427e+08	0.0157049
