# node 65
   0.0000E+00    0.0000E+00
   1.1647E-03   -3.2727E-07
   2.3294E-03   -2.9386E-06
   3.4940E-03   -1.0515E-05
   4.6587E-03   -2.4125E-05
   5.8234E-03   -4.4057E-05
   6.9881E-03   -7.0254E-05
   8.1528E-03   -1.0078E-04
   9.3174E-03   -1.3336E-04
   1.0482E-02   -1.6590E-04
   1.1647E-02   -1.9541E-04
   1.2811E-02   -2.1988E-04
   1.3976E-02   -2.3845E-04
   1.5141E-02   -2.5027E-04
   1.6306E-02   -2.5621E-04
   1.7470E-02   -2.5825E-04
   1.8635E-02   -2.5812E-04
   1.9800E-02   -2.5868E-04
   2.0964E-02   -2.6266E-04
   2.2129E-02   -2.7151E-04
   2.3294E-02   -2.8672E-04
   2.4458E-02   -3.0865E-04
   2.5623E-02   -3.3592E-04
   2.6788E-02   -3.6720E-04
   2.7952E-02   -4.0022E-04
   2.9117E-02   -4.3187E-04
   3.0282E-02   -4.6020E-04
   3.1446E-02   -4.8327E-04
   3.2611E-02   -4.9961E-04
   3.3776E-02   -5.0970E-04
   3.4940E-02   -5.1440E-04
   3.6105E-02   -5.1520E-04
   3.7270E-02   -5.1508E-04
   3.8434E-02   -5.1640E-04
   3.9599E-02   -5.2127E-04
   4.0764E-02   -5.3201E-04
   4.1928E-02   -5.4921E-04
   4.3093E-02   -5.7254E-04
   4.4258E-02   -6.0139E-04
   4.5423E-02   -6.3340E-04
   4.6587E-02   -6.6598E-04
   4.7752E-02   -6.9701E-04
   4.8917E-02   -7.2371E-04
   5.0081E-02   -7.4443E-04
   5.1246E-02   -7.5887E-04
   5.2411E-02   -7.6684E-04
   5.3575E-02   -7.6976E-04
   5.4740E-02   -7.7009E-04
   5.5905E-02   -7.6987E-04
   5.7069E-02   -7.7190E-04
   5.8234E-02   -7.7873E-04
   5.9399E-02   -7.9134E-04
   6.0563E-02   -8.1058E-04
   6.1728E-02   -8.3617E-04
   6.2893E-02   -8.6608E-04
   6.4057E-02   -8.9849E-04
   6.5222E-02   -9.3090E-04
   6.6387E-02   -9.6022E-04
   6.7551E-02   -9.8477E-04
   6.8716E-02   -1.0032E-03
   6.9881E-02   -1.0146E-03
   7.1045E-02   -1.0204E-03
   7.2210E-02   -1.0219E-03
   7.3375E-02   -1.0213E-03
   7.4540E-02   -1.0216E-03
   7.5704E-02   -1.0253E-03
   7.6869E-02   -1.0340E-03
   7.8034E-02   -1.0494E-03
   7.9198E-02   -1.0713E-03
   8.0363E-02   -1.0986E-03
   8.1528E-02   -1.1300E-03
   8.2692E-02   -1.1626E-03
   8.3857E-02   -1.1936E-03
   8.5022E-02   -1.2211E-03
   8.6186E-02   -1.2427E-03
   8.7351E-02   -1.2575E-03
   8.8516E-02   -1.2662E-03
   8.9680E-02   -1.2693E-03
   9.0845E-02   -1.2692E-03
   9.2010E-02   -1.2687E-03
   9.3174E-02   -1.2700E-03
   9.4339E-02   -1.2757E-03
   9.5504E-02   -1.2877E-03
   9.6668E-02   -1.3061E-03
   9.7833E-02   -1.3309E-03
   9.8998E-02   -1.3606E-03
   1.0016E-01   -1.3926E-03
   1.0133E-01   -1.4246E-03
   1.0249E-01   -1.4539E-03
   1.0366E-01   -1.4780E-03
   1.0482E-01   -1.4957E-03
   1.0599E-01   -1.5068E-03
   1.0715E-01   -1.5117E-03
   1.0832E-01   -1.5125E-03
   1.0948E-01   -1.5116E-03
   1.1064E-01   -1.5114E-03
   1.1181E-01   -1.5150E-03
   1.1297E-01   -1.5242E-03
   1.1414E-01   -1.5398E-03
   1.1530E-01   -1.5623E-03
   1.1647E-01   -1.5903E-03
   1.1763E-01   -1.6214E-03
   1.1880E-01   -1.6538E-03
   1.1996E-01   -1.6840E-03
   1.2113E-01   -1.7098E-03
   1.2229E-01   -1.7296E-03
   1.2346E-01   -1.7425E-03
   1.2462E-01   -1.7488E-03
   1.2579E-01   -1.7505E-03
   1.2695E-01   -1.7494E-03
   1.2811E-01   -1.7485E-03
   1.2928E-01   -1.7507E-03
   1.3044E-01   -1.7578E-03
   1.3161E-01   -1.7715E-03
   1.3277E-01   -1.7922E-03
   1.3394E-01   -1.8186E-03
   1.3510E-01   -1.8491E-03
   1.3627E-01   -1.8814E-03
   1.3743E-01   -1.9120E-03
   1.3860E-01   -1.9387E-03
   1.3976E-01   -1.9597E-03
   1.4093E-01   -1.9735E-03
   1.4209E-01   -1.9809E-03
   1.4326E-01   -1.9830E-03
   1.4442E-01   -1.9817E-03
   1.4558E-01   -1.9804E-03
   1.4675E-01   -1.9817E-03
   1.4791E-01   -1.9876E-03
   1.4908E-01   -2.0003E-03
   1.5024E-01   -2.0199E-03
   1.5141E-01   -2.0455E-03
   1.5257E-01   -2.0757E-03
   1.5374E-01   -2.1076E-03
   1.5490E-01   -2.1382E-03
   1.5607E-01   -2.1653E-03
   1.5723E-01   -2.1864E-03
   1.5840E-01   -2.2004E-03
   1.5956E-01   -2.2079E-03
   1.6073E-01   -2.2097E-03
   1.6189E-01   -2.2082E-03
   1.6306E-01   -2.2067E-03
   1.6422E-01   -2.2075E-03
   1.6538E-01   -2.2132E-03
   1.6655E-01   -2.2259E-03
   1.6771E-01   -2.2452E-03
   1.6888E-01   -2.2708E-03
   1.7004E-01   -2.3010E-03
   1.7121E-01   -2.3326E-03
   1.7237E-01   -2.3630E-03
   1.7354E-01   -2.3895E-03
   1.7470E-01   -2.4097E-03
   1.7587E-01   -2.4229E-03
   1.7703E-01   -2.4294E-03
   1.7820E-01   -2.4303E-03
   1.7936E-01   -2.4285E-03
   1.8053E-01   -2.4268E-03
   1.8169E-01   -2.4277E-03
   1.8285E-01   -2.4343E-03
   1.8402E-01   -2.4477E-03
   1.8518E-01   -2.4679E-03
   1.8635E-01   -2.4944E-03
   1.8751E-01   -2.5248E-03
   1.8868E-01   -2.5561E-03
   1.8984E-01   -2.5859E-03
   1.9101E-01   -2.6108E-03
   1.9217E-01   -2.6291E-03
   1.9334E-01   -2.6404E-03
   1.9450E-01   -2.6448E-03
   1.9567E-01   -2.6444E-03
   1.9683E-01   -2.6421E-03
   1.9800E-01   -2.6404E-03
   1.9916E-01   -2.6425E-03
   2.0032E-01   -2.6509E-03
   2.0149E-01   -2.6661E-03
   2.0265E-01   -2.6884E-03
   2.0382E-01   -2.7164E-03
   2.0498E-01   -2.7471E-03
   2.0615E-01   -2.7781E-03
   2.0731E-01   -2.8061E-03
   2.0848E-01   -2.8283E-03
   2.0964E-01   -2.8436E-03
   2.1081E-01   -2.8517E-03
   2.1197E-01   -2.8535E-03
   2.1314E-01   -2.8516E-03
   2.1430E-01   -2.8488E-03
   2.1547E-01   -2.8481E-03
   2.1663E-01   -2.8526E-03
   2.1780E-01   -2.8638E-03
   2.1896E-01   -2.8822E-03
   2.2012E-01   -2.9074E-03
   2.2129E-01   -2.9369E-03
   2.2245E-01   -2.9679E-03
   2.2362E-01   -2.9975E-03
   2.2478E-01   -3.0223E-03
   2.2595E-01   -3.0406E-03
   2.2711E-01   -3.0516E-03
   2.2828E-01   -3.0554E-03
   2.2944E-01   -3.0543E-03
   2.3061E-01   -3.0512E-03
   2.3177E-01   -3.0488E-03
   2.3294E-01   -3.0507E-03
   2.3410E-01   -3.0590E-03
   2.3527E-01   -3.0745E-03
   2.3643E-01   -3.0972E-03
   2.3759E-01   -3.1253E-03
   2.3876E-01   -3.1558E-03
   2.3992E-01   -3.1860E-03
   2.4109E-01   -3.2124E-03
   2.4225E-01   -3.2323E-03
   2.4342E-01   -3.2451E-03
   2.4458E-01   -3.2504E-03
   2.4575E-01   -3.2499E-03
   2.4691E-01   -3.2467E-03
   2.4808E-01   -3.2435E-03
   2.4924E-01   -3.2437E-03
   2.5041E-01   -3.2502E-03
   2.5157E-01   -3.2639E-03
   2.5274E-01   -3.2849E-03
   2.5390E-01   -3.3120E-03
   2.5506E-01   -3.3421E-03
   2.5623E-01   -3.3722E-03
   2.5739E-01   -3.3992E-03
   2.5856E-01   -3.4199E-03
   2.5972E-01   -3.4332E-03
   2.6089E-01   -3.4391E-03
   2.6205E-01   -3.4387E-03
   2.6322E-01   -3.4351E-03
   2.6438E-01   -3.4315E-03
   2.6555E-01   -3.4309E-03
   2.6671E-01   -3.4366E-03
   2.6788E-01   -3.4497E-03
   2.6904E-01   -3.4700E-03
   2.7021E-01   -3.4967E-03
   2.7137E-01   -3.5267E-03
   2.7254E-01   -3.5564E-03
   2.7370E-01   -3.5831E-03
   2.7486E-01   -3.6034E-03
   2.7603E-01   -3.6160E-03
   2.7719E-01   -3.6213E-03
   2.7836E-01   -3.6204E-03
   2.7952E-01   -3.6161E-03
   2.8069E-01   -3.6123E-03
   2.8185E-01   -3.6118E-03
   2.8302E-01   -3.6177E-03
   2.8418E-01   -3.6314E-03
   2.8535E-01   -3.6523E-03
   2.8651E-01   -3.6792E-03
   2.8768E-01   -3.7092E-03
   2.8884E-01   -3.7384E-03
   2.9001E-01   -3.7639E-03
   2.9117E-01   -3.7828E-03
   2.9233E-01   -3.7936E-03
   2.9350E-01   -3.7971E-03
   2.9466E-01   -3.7950E-03
   2.9583E-01   -3.7900E-03
   2.9699E-01   -3.7863E-03
   2.9816E-01   -3.7869E-03
   2.9932E-01   -3.7941E-03
   3.0049E-01   -3.8096E-03
   3.0165E-01   -3.8321E-03
   3.0282E-01   -3.8599E-03
   3.0398E-01   -3.8899E-03
   3.0515E-01   -3.9180E-03
   3.0631E-01   -3.9412E-03
   3.0748E-01   -3.9574E-03
   3.0864E-01   -3.9652E-03
   3.0980E-01   -3.9660E-03
   3.1097E-01   -3.9622E-03
   3.1213E-01   -3.9567E-03
   3.1330E-01   -3.9539E-03
   3.1446E-01   -3.9566E-03
   3.1563E-01   -3.9666E-03
   3.1679E-01   -3.9849E-03
   3.1796E-01   -4.0099E-03
   3.1912E-01   -4.0386E-03
   3.2029E-01   -4.0680E-03
   3.2145E-01   -4.0941E-03
   3.2262E-01   -4.1137E-03
   3.2378E-01   -4.1257E-03
   3.2495E-01   -4.1296E-03
   3.2611E-01   -4.1271E-03
   3.2728E-01   -4.1218E-03
   3.2844E-01   -4.1169E-03
   3.2960E-01   -4.1161E-03
   3.3077E-01   -4.1225E-03
   3.3193E-01   -4.1368E-03
   3.3310E-01   -4.1587E-03
   3.3426E-01   -4.1862E-03
   3.3543E-01   -4.2154E-03
   3.3659E-01   -4.2430E-03
   3.3776E-01   -4.2654E-03
   3.3892E-01   -4.2798E-03
   3.4009E-01   -4.2863E-03
   3.4125E-01   -4.2856E-03
   3.4242E-01   -4.2802E-03
   3.4358E-01   -4.2744E-03
   3.4475E-01   -4.2716E-03
   3.4591E-01   -4.2749E-03
   3.4707E-01   -4.2866E-03
   3.4824E-01   -4.3062E-03
   3.4940E-01   -4.3319E-03
   3.5057E-01   -4.3610E-03
   3.5173E-01   -4.3891E-03
   3.5290E-01   -4.4126E-03
   3.5406E-01   -4.4292E-03
   3.5523E-01   -4.4370E-03
   3.5639E-01   -4.4373E-03
   3.5756E-01   -4.4326E-03
   3.5872E-01   -4.4260E-03
   3.5989E-01   -4.4220E-03
   3.6105E-01   -4.4239E-03
   3.6222E-01   -4.4335E-03
   3.6338E-01   -4.4517E-03
   3.6454E-01   -4.4766E-03
   3.6571E-01   -4.5050E-03
   3.6687E-01   -4.5334E-03
   3.6804E-01   -4.5576E-03
   3.6920E-01   -4.5745E-03
   3.7037E-01   -4.5832E-03
   3.7153E-01   -4.5838E-03
   3.7270E-01   -4.5787E-03
   3.7386E-01   -4.5721E-03
   3.7503E-01   -4.5674E-03
   3.7619E-01   -4.5685E-03
   3.7736E-01   -4.5778E-03
   3.7852E-01   -4.5953E-03
   3.7969E-01   -4.6198E-03
   3.8085E-01   -4.6483E-03
   3.8202E-01   -4.6763E-03
   3.8318E-01   -4.7004E-03
   3.8434E-01   -4.7172E-03
   3.8551E-01   -4.7252E-03
   3.8667E-01   -4.7254E-03
   3.8784E-01   -4.7202E-03
   3.8900E-01   -4.7130E-03
   3.9017E-01   -4.7085E-03
   3.9133E-01   -4.7100E-03
   3.9250E-01   -4.7196E-03
   3.9366E-01   -4.7380E-03
   3.9483E-01   -4.7629E-03
   3.9599E-01   -4.7913E-03
   3.9716E-01   -4.8192E-03
   3.9832E-01   -4.8422E-03
   3.9949E-01   -4.8575E-03
   4.0065E-01   -4.8643E-03
   4.0181E-01   -4.8630E-03
   4.0298E-01   -4.8569E-03
   4.0414E-01   -4.8499E-03
   4.0531E-01   -4.8459E-03
   4.0647E-01   -4.8488E-03
   4.0764E-01   -4.8604E-03
   4.0880E-01   -4.8800E-03
   4.0997E-01   -4.9063E-03
   4.1113E-01   -4.9349E-03
   4.1230E-01   -4.9617E-03
   4.1346E-01   -4.9831E-03
   4.1463E-01   -4.9960E-03
   4.1579E-01   -5.0001E-03
   4.1696E-01   -4.9972E-03
   4.1812E-01   -4.9900E-03
   4.1928E-01   -4.9833E-03
   4.2045E-01   -4.9812E-03
   4.2161E-01   -4.9865E-03
   4.2278E-01   -5.0008E-03
   4.2394E-01   -5.0232E-03
   4.2511E-01   -5.0504E-03
   4.2627E-01   -5.0790E-03
